date_reg,type,maker,model,colour,fuel,state
2026-05-15,jip,Zeekr,7X,black,electric,W.P. Kuala Lumpur
2026-05-15,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-05-15,jip,Zeekr,7X,black,electric,Selangor
2026-05-15,jip,Zeekr,7X,white,electric,Johor
2026-05-15,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-05-15,jip,Zeekr,7X,grey,electric,W.P. Kuala Lumpur
2026-05-15,jip,Zeekr,7X,green,electric,W.P. Kuala Lumpur
2026-05-16,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2026-05-16,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-05-16,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-05-16,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-05-16,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-05-16,jip,Leapmotor,B10,black,electric,Rakan Niaga
2026-05-16,jip,MG,S5,gold,electric,Rakan Niaga
2026-05-16,jip,MG,S5,beige,electric,Rakan Niaga
2026-05-16,motokar,MG,MG4,blue,electric,Rakan Niaga
2026-05-16,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-05-16,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-05-16,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-05-16,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-05-16,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-05-16,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-05-16,jip,Proton,e.MAS 7,green,electric,Rakan Niaga
2026-05-17,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-05-17,motokar,Dong Feng,Box E3,white,electric,Kedah
2026-05-17,jip,MG,S5,gold,electric,Rakan Niaga
2026-05-17,motokar,MG,MG4,blue,electric,Rakan Niaga
2026-05-17,motokar,Proton,e.MAS 5,pink,electric,Kedah
2026-05-17,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-05-17,jip,Proton,e.MAS 7,black,electric,Terengganu
2026-05-18,jip,BMW,iX1,grey,electric,Perak
2026-05-18,jip,BYD,Atto 2,green,electric,Johor
2026-05-18,jip,BYD,Atto 2,white,electric,Pulau Pinang
2026-05-18,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-05-18,jip,BYD,Atto 2,grey,electric,Rakan Niaga
2026-05-18,jip,BYD,Atto 2,white,electric,Rakan Niaga
2026-05-18,jip,BYD,Atto 2,grey,electric,Pulau Pinang
2026-05-18,jip,BYD,Atto 2,grey,electric,Selangor
2026-05-18,jip,BYD,Atto 3,grey,electric,Rakan Niaga
2026-05-18,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-05-18,jip,BYD,Atto 3,grey,electric,Selangor
2026-05-18,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2026-05-18,motokar,BYD,M6,black,electric,Rakan Niaga
2026-05-18,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-05-18,motokar_pelbagai_utiliti,BYD,M6,white,electric,Rakan Niaga
2026-05-18,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-05-18,motokar,BYD,Seal 6,white,electric,Pahang
2026-05-18,motokar,BYD,Seal 6,green,electric,Rakan Niaga
2026-05-18,jip,BYD,Sealion,black,electric,W.P. Kuala Lumpur
2026-05-18,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-05-18,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-05-18,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-05-18,jip,Chery,iCAUR 03 iWD,grey,electric,Rakan Niaga
2026-05-18,jip,Chery,iCaur 03,silver,electric,Rakan Niaga
2026-05-18,jip,Chery,iCaur 03,silver,electric,W.P. Kuala Lumpur
2026-05-18,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-05-18,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-05-18,jip,Chery,iCaur V23,green,electric,Johor
2026-05-18,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-05-18,jip,Chery,iCaur V23,white,electric,Pulau Pinang
2026-05-18,jip,Chery,iCaur V23,white,electric,Kelantan
2026-05-18,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-05-18,jip,Chery,iCaur V23,silver,electric,W.P. Kuala Lumpur
2026-05-18,jip,Chery,iCaur V23,silver,electric,Selangor
2026-05-18,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-05-18,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-05-18,jip,Chery,iCaur V23,grey,electric,W.P. Kuala Lumpur
2026-05-18,motokar,Dong Feng,Box E3,purple,electric,Rakan Niaga
2026-05-18,motokar,Dong Feng,Box E3,green,electric,Rakan Niaga
2026-05-18,motokar,Dong Feng,Box E3,blue,electric,Rakan Niaga
2026-05-18,motokar,Dong Feng,Box E3,silver,electric,Pulau Pinang
2026-05-18,motokar,Dong Feng,Vigo,yellow,electric,Rakan Niaga
2026-05-18,motokar,Dong Feng,Vigo,orange,electric,Rakan Niaga
2026-05-18,jip,GAC Aion,Y Plus Premium,white,electric,Rakan Niaga
2026-05-18,jip,GAC Aion,Y Plus Standard,grey,electric,Rakan Niaga
2026-05-18,motokar,Great Wall,Ora,green,electric,Rakan Niaga
2026-05-18,motokar,Great Wall,Ora,beige,electric,Rakan Niaga
2026-05-18,jip,Leapmotor,B10,purple,electric,Rakan Niaga
2026-05-18,jip,Leapmotor,B10,blue,electric,Rakan Niaga
2026-05-18,jip,Leapmotor,B10,grey,electric,Rakan Niaga
2026-05-18,jip,Leapmotor,B10,black,electric,Rakan Niaga
2026-05-18,jip,Leapmotor,C10,green,electric,Rakan Niaga
2026-05-18,jip,Leapmotor,C10,grey,electric,Rakan Niaga
2026-05-18,motokar,Mercedes Benz,EQS,blue,electric,Rakan Niaga
2026-05-18,jip,MG,S5,silver,electric,Rakan Niaga
2026-05-18,jip,MG,S5,grey,electric,Johor
2026-05-18,jip,MG,S5,gold,electric,Rakan Niaga
2026-05-18,jip,MG,S5,grey,electric,Rakan Niaga
2026-05-18,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-05-18,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-05-18,motokar,Proton,e.MAS 5,grey,electric,Sabah
2026-05-18,motokar,Proton,e.MAS 5,yellow,electric,Pulau Pinang
2026-05-18,motokar,Proton,e.MAS 5,grey,electric,Kelantan
2026-05-18,motokar,Proton,e.MAS 5,silver,electric,Rakan Niaga
2026-05-18,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-05-18,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-05-18,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-05-18,jip,Proton,e.MAS 7,grey,electric,Johor
2026-05-18,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-05-18,jip,Proton,e.MAS 7,pink,electric,W.P. Kuala Lumpur
2026-05-18,jip,Proton,e.MAS 7,green,electric,Rakan Niaga
2026-05-18,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-05-18,jip,Proton,e.MAS 7,pink,electric,Sarawak
2026-05-18,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-05-18,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-05-18,motokar,Tesla,Model 3,grey,electric,W.P. Kuala Lumpur
2026-05-18,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-05-18,motokar,Tesla,Model Y,white,electric,Johor
2026-05-18,motokar,Tesla,Model Y,white,electric,W.P. Kuala Lumpur
2026-05-18,motokar,Tesla,Model Y,red,electric,Rakan Niaga
2026-05-18,motokar,Tesla,Model Y,black,electric,Rakan Niaga
2026-05-18,motokar,Tesla,Model Y,silver,electric,W.P. Kuala Lumpur
2026-05-18,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-05-18,motokar,Tesla,Model Y,black,electric,Johor
2026-05-18,jip,Toyota,bZ4X,black,electric,Rakan Niaga
2026-05-18,motokar,TQ Wuling,Bingo,white,electric,Rakan Niaga
2026-05-18,jip,Volvo,EC40,gold,electric,Johor
2026-05-18,jip,Xpeng,G6,silver,electric,Rakan Niaga
2026-05-18,window_van,Zeekr,009,white,electric,Rakan Niaga
2026-05-18,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-05-18,jip,Zeekr,7X,green,electric,W.P. Kuala Lumpur
2026-05-18,jip,Zeekr,7X,green,electric,Selangor
2026-05-18,jip,Zeekr,7X,green,electric,Pulau Pinang
2026-05-18,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-05-18,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-05-18,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-05-18,jip,Zeekr,7X,black,electric,Selangor
2026-05-18,jip,Zeekr,7X,white,electric,Selangor
2026-05-19,motokar,BMW,i4,green,electric,Pulau Pinang
2026-05-19,motokar,BMW,i4,white,electric,Perak
2026-05-19,motokar,BMW,i5,white,electric,Kedah
2026-05-19,jip,BMW,iX1,white,electric,Rakan Niaga
2026-05-19,jip,BYD,Atto 2,grey,electric,Rakan Niaga
2026-05-19,jip,BYD,Atto 2,grey,electric,W.P. Kuala Lumpur
2026-05-19,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-05-19,jip,BYD,Atto 2,white,electric,Rakan Niaga
2026-05-19,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-05-19,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2026-05-19,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-05-19,motokar,BYD,M6,blue,electric,Rakan Niaga
2026-05-19,motokar,BYD,Seal 6,yellow,electric,Rakan Niaga
2026-05-19,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-05-19,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-05-19,motokar,BYD,Seal 6,white,electric,W.P. Kuala Lumpur
2026-05-19,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-05-19,motokar,BYD,Seal 6,white,electric,Pahang
2026-05-19,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-05-19,jip,BYD,Sealion,black,electric,Rakan Niaga
2026-05-19,jip,BYD,Sealion,black,electric,W.P. Kuala Lumpur
2026-05-19,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-05-19,jip,BYD,Sealion,grey,electric,Johor
2026-05-19,jip,BYD,Sealion,grey,electric,W.P. Kuala Lumpur
2026-05-19,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-05-19,jip,Chery,iCaur 03,silver,electric,Rakan Niaga
2026-05-19,jip,Chery,iCaur 03,grey,electric,Pahang
2026-05-19,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-05-19,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-05-19,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-05-19,jip,Chery,iCaur V23,black,electric,Selangor
2026-05-19,jip,Chery,iCaur V23,green,electric,Rakan Niaga
2026-05-19,jip,Chery,iCaur V23,white,electric,Selangor
2026-05-19,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-05-19,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-05-19,jip,Chery,iCaur V23,silver,electric,Selangor
2026-05-19,jip,Chery,iCaur V23,silver,electric,W.P. Kuala Lumpur
2026-05-19,jip,Chery,iCaur V23,grey,electric,W.P. Kuala Lumpur
2026-05-19,jip,Chery,Omoda 5,black,electric,Rakan Niaga
2026-05-19,window_van,Denza,D9,black,electric,W.P. Kuala Lumpur
2026-05-19,window_van,Denza,D9,blue,electric,Rakan Niaga
2026-05-19,motokar,Dong Feng,Box E3,white,electric,Pahang
2026-05-19,motokar,Dong Feng,Box E3,green,electric,Rakan Niaga
2026-05-19,motokar,Great Wall,Ora,blue,electric,W.P. Kuala Lumpur
2026-05-19,motokar,Great Wall,Ora,beige,electric,Johor
2026-05-19,jip,Honda,e:N1,grey,electric,W.P. Kuala Lumpur
2026-05-19,jip,Leapmotor,B10,black,electric,Rakan Niaga
2026-05-19,jip,Leapmotor,B10,blue,electric,Rakan Niaga
2026-05-19,jip,Leapmotor,B10,white,electric,Rakan Niaga
2026-05-19,jip,Leapmotor,C10,green,electric,Rakan Niaga
2026-05-19,jip,Leapmotor,C10,white,electric,W.P. Kuala Lumpur
2026-05-19,jip,Leapmotor,C10,green,electric,Selangor
2026-05-19,motokar,Lotus,Emeya,orange,electric,W.P. Kuala Lumpur
2026-05-19,jip,MG,S5,beige,electric,Rakan Niaga
2026-05-19,jip,MG,S5,grey,electric,Rakan Niaga
2026-05-19,jip,MG,S5,gold,electric,Rakan Niaga
2026-05-19,motokar,MG,MG4,blue,electric,Rakan Niaga
2026-05-19,jip,Mini,John Cooper Works,black,electric,W.P. Kuala Lumpur
2026-05-19,motokar,Mini,John Cooper Works,red,electric,Kedah
2026-05-19,jip,Neta,X,white,electric,Rakan Niaga
2026-05-19,jip,Porsche,Macan,blue,electric,Rakan Niaga
2026-05-19,jip,Porsche,Macan,purple,electric,Rakan Niaga
2026-05-19,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-05-19,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-05-19,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-05-19,jip,Proton,e.MAS 7,green,electric,Rakan Niaga
2026-05-19,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-05-19,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-05-19,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-05-19,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-05-19,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-05-19,jip,Smart,Brabus,grey,electric,W.P. Kuala Lumpur
2026-05-19,motokar,Tesla,Model 3,grey,electric,Selangor
2026-05-19,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-05-19,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-05-19,motokar,Tesla,Model 3,black,electric,Rakan Niaga
2026-05-19,motokar,Tesla,Model 3,blue,electric,W.P. Kuala Lumpur
2026-05-19,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-05-19,motokar,Tesla,Model Y,grey,electric,Rakan Niaga
2026-05-19,motokar,Tesla,Model Y,black,electric,Rakan Niaga
2026-05-19,motokar,Tesla,Model Y,silver,electric,Pulau Pinang
2026-05-19,motokar,Tesla,Model Y,black,electric,W.P. Kuala Lumpur
2026-05-19,motokar,Tesla,Model Y,grey,electric,Selangor
2026-05-19,motokar,Tesla,Model Y,white,electric,Johor
2026-05-19,motokar,Tesla,Model Y,red,electric,Rakan Niaga
2026-05-19,motokar,Tesla,Model Y,blue,electric,Rakan Niaga
2026-05-19,motokar,TQ Wuling,Bingo,blue,electric,Johor
2026-05-19,motokar,TQ Wuling,Bingo,purple,electric,Rakan Niaga
2026-05-19,jip,Xpeng,G6,black,electric,Rakan Niaga
2026-05-19,jip,Xpeng,G6,white,electric,Rakan Niaga
2026-05-19,jip,Xpeng,G6,grey,electric,Rakan Niaga
2026-05-19,window_van,Xpeng,X9,black,electric,Rakan Niaga
2026-05-19,window_van,Zeekr,009,green,electric,Johor
2026-05-19,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-05-19,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-05-19,jip,Zeekr,7X,grey,electric,W.P. Kuala Lumpur
2026-05-19,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-05-19,jip,Zeekr,7X,black,electric,W.P. Kuala Lumpur
2026-05-19,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-05-19,jip,Zeekr,7X,green,electric,W.P. Kuala Lumpur
2026-05-19,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-05-20,motokar,BMW,i4,red,electric,Selangor
2026-05-20,motokar,BMW,i4,white,electric,Rakan Niaga
2026-05-20,jip,BYD,Atto 2,white,electric,Rakan Niaga
2026-05-20,jip,BYD,Atto 2,grey,electric,Rakan Niaga
2026-05-20,jip,BYD,Atto 2,green,electric,Rakan Niaga
2026-05-20,jip,BYD,Atto 3,white,electric,Rakan Niaga
2026-05-20,jip,BYD,Atto 3,black,electric,Rakan Niaga
2026-05-20,motokar,BYD,M6,blue,electric,Rakan Niaga
2026-05-20,motokar,BYD,M6,grey,electric,Rakan Niaga
2026-05-20,motokar_pelbagai_utiliti,BYD,M6,grey,electric,Rakan Niaga
2026-05-20,motokar_pelbagai_utiliti,BYD,M6,blue,electric,Rakan Niaga
2026-05-20,motokar,BYD,Seal 6,white,electric,Rakan Niaga
2026-05-20,motokar,BYD,Seal 6,green,electric,Rakan Niaga
2026-05-20,motokar,BYD,Seal 6,grey,electric,Rakan Niaga
2026-05-20,motokar,BYD,Seal 6,blue,electric,Rakan Niaga
2026-05-20,motokar,BYD,Seal,white,electric,W.P. Kuala Lumpur
2026-05-20,jip,BYD,Sealion,white,electric,Rakan Niaga
2026-05-20,jip,BYD,Sealion,grey,electric,Rakan Niaga
2026-05-20,jip,BYD,Sealion,black,electric,W.P. Kuala Lumpur
2026-05-20,jip,BYD,Sealion,white,electric,W.P. Kuala Lumpur
2026-05-20,jip,BYD,Sealion,grey,electric,Melaka
2026-05-20,jip,Chery,iCaur 03,white,electric,Rakan Niaga
2026-05-20,jip,Chery,iCaur 03,black,electric,Rakan Niaga
2026-05-20,jip,Chery,iCaur 03,grey,electric,Rakan Niaga
2026-05-20,jip,Chery,iCaur V23,black,electric,W.P. Kuala Lumpur
2026-05-20,jip,Chery,iCaur V23,white,electric,Rakan Niaga
2026-05-20,jip,Chery,iCaur V23,black,electric,Rakan Niaga
2026-05-20,jip,Chery,iCaur V23,orange,electric,W.P. Kuala Lumpur
2026-05-20,jip,Chery,iCaur V23,grey,electric,Rakan Niaga
2026-05-20,jip,Chery,iCaur V23,white,electric,W.P. Kuala Lumpur
2026-05-20,jip,Chery,iCaur V23,silver,electric,Rakan Niaga
2026-05-20,jip,Chery,iCaur V23,orange,electric,Rakan Niaga
2026-05-20,jip,Chery,iCaur V23,white,electric,Pulau Pinang
2026-05-20,jip,Chery,iCaur V23,orange,electric,Pulau Pinang
2026-05-20,jip,Chery,iCaur V23,grey,electric,Pahang
2026-05-20,jip,Chery,iCaur V23,orange,electric,Johor
2026-05-20,jip,Chery,Omoda 5,white,electric,Rakan Niaga
2026-05-20,window_van,Denza,D9,blue,electric,Rakan Niaga
2026-05-20,window_van,Denza,D9,black,electric,Selangor
2026-05-20,motokar,Dong Feng,Box E3,silver,electric,Rakan Niaga
2026-05-20,motokar,Dong Feng,Box E3,green,electric,Rakan Niaga
2026-05-20,motokar,Great Wall,Ora,grey,electric,Rakan Niaga
2026-05-20,motokar,Great Wall,Ora,beige,electric,Rakan Niaga
2026-05-20,jip,Leapmotor,B10,black,electric,Rakan Niaga
2026-05-20,jip,Leapmotor,B10,grey,electric,Rakan Niaga
2026-05-20,jip,Leapmotor,B10,purple,electric,Rakan Niaga
2026-05-20,jip,Leapmotor,C10,green,electric,Rakan Niaga
2026-05-20,jip,Leapmotor,C10,grey,electric,Rakan Niaga
2026-05-20,motokar,Lotus,Emeya,orange,electric,Selangor
2026-05-20,jip,MG,S5,grey,electric,Rakan Niaga
2026-05-20,jip,MG,S5,gold,electric,Pulau Pinang
2026-05-20,motokar,MG,MG4,white,electric,Rakan Niaga
2026-05-20,motokar,MG,MG4,blue,electric,Rakan Niaga
2026-05-20,jip,Mini,Aceman,blue,electric,Rakan Niaga
2026-05-20,motokar,Proton,e.MAS 5,pink,electric,W.P. Kuala Lumpur
2026-05-20,motokar,Proton,e.MAS 5,yellow,electric,Rakan Niaga
2026-05-20,motokar,Proton,e.MAS 5,grey,electric,Rakan Niaga
2026-05-20,motokar,Proton,e.MAS 5,pink,electric,Rakan Niaga
2026-05-20,motokar,Proton,e.MAS 5,white,electric,Rakan Niaga
2026-05-20,jip,Proton,e.MAS 7,white,electric,Rakan Niaga
2026-05-20,jip,Proton,e.MAS 7,pink,electric,Rakan Niaga
2026-05-20,jip,Proton,e.MAS 7,black,electric,Rakan Niaga
2026-05-20,jip,Proton,e.MAS 7,grey,electric,Rakan Niaga
2026-05-20,jip,Proton,e.MAS 7,green,electric,Rakan Niaga
2026-05-20,jip,Proton,e.MAS 7,grey,electric,W.P. Kuala Lumpur
2026-05-20,jip,Proton,e.MAS 7,grey,electric,Selangor
2026-05-20,jip,Proton,e.MAS 7,green,electric,Pulau Pinang
2026-05-20,jip,Proton,e.MAS 7,pink,electric,Selangor
2026-05-20,jip,Proton,e.MAS 7,silver,electric,Rakan Niaga
2026-05-20,jip,Proton,e.MAS 7,black,electric,Selangor
2026-05-20,jip,Proton,e.MAS 7,black,electric,Pulau Pinang
2026-05-20,jip,Proton,e.MAS 7,pink,electric,W.P. Kuala Lumpur
2026-05-20,jip,Smart,Brabus,black,electric,Rakan Niaga
2026-05-20,motokar,Tesla,Model 3,red,electric,Rakan Niaga
2026-05-20,motokar,Tesla,Model 3,white,electric,Rakan Niaga
2026-05-20,motokar,Tesla,Model 3,grey,electric,Rakan Niaga
2026-05-20,motokar,Tesla,Model 3,black,electric,Rakan Niaga
2026-05-20,motokar,Tesla,Model 3,blue,electric,Rakan Niaga
2026-05-20,motokar,Tesla,Model 3,black,electric,Selangor
2026-05-20,motokar,Tesla,Model Y,silver,electric,W.P. Kuala Lumpur
2026-05-20,motokar,Tesla,Model Y,white,electric,Rakan Niaga
2026-05-20,motokar,TQ Wuling,Bingo,blue,electric,Rakan Niaga
2026-05-20,motokar,TQ Wuling,Bingo,white,electric,Rakan Niaga
2026-05-20,motokar,TQ Wuling,Bingo,purple,electric,Rakan Niaga
2026-05-20,motokar,Volvo,ES90,grey,electric,Rakan Niaga
2026-05-20,motokar,Volvo,ES90,white,electric,Rakan Niaga
2026-05-20,window_van,Weststar Maxus,MIFA 9,black,electric,Johor
2026-05-20,jip,Xpeng,G6,white,electric,Rakan Niaga
2026-05-20,jip,Xpeng,G6,purple,electric,Rakan Niaga
2026-05-20,jip,Xpeng,G6,black,electric,W.P. Kuala Lumpur
2026-05-20,jip,Xpeng,G6,black,electric,Rakan Niaga
2026-05-20,jip,Xpeng,G6,silver,electric,Rakan Niaga
2026-05-20,window_van,Xpeng,X9,silver,electric,Rakan Niaga
2026-05-20,window_van,Zeekr,009,green,electric,Rakan Niaga
2026-05-20,jip,Zeekr,7X,grey,electric,W.P. Kuala Lumpur
2026-05-20,jip,Zeekr,7X,grey,electric,Rakan Niaga
2026-05-20,jip,Zeekr,7X,blue,electric,Rakan Niaga
2026-05-20,jip,Zeekr,7X,green,electric,Rakan Niaga
2026-05-20,jip,Zeekr,7X,green,electric,Selangor
2026-05-20,jip,Zeekr,7X,blue,electric,Perak
2026-05-20,jip,Zeekr,7X,white,electric,Rakan Niaga
2026-05-20,jip,Zeekr,7X,black,electric,Rakan Niaga
2026-05-20,jip,Zeekr,7X,green,electric,W.P. Kuala Lumpur
2026-05-20,jip,Zeekr,7X,grey,electric,Selangor
2026-05-21,motokar,BMW,i4,green,electric,Rakan Niaga
2026-05-21,jip,BMW,iX1,white,electric,Rakan Niaga
2026-05-21,jip,BMW,iX2,white,electric,Sabah
2026-05-21,jip,BMW,iX2,green,electric,Rakan Niaga
2026-05-21,jip,BYD,Atto 2,white,electric,Rakan Niaga
2026-05-21,jip,BYD,Atto 2,green,electric,Rakan Niaga
